qdate,yield1,yield2,yield3,yield4,yield5
1966-07-29,5.2459536364187,5.1903139007278,5.209602379598,5.225012661736,5.1797455477301
1966-08-31,5.9313658722847,5.8404941384017,5.7658097314003,5.7996164964085,5.559602935981
1966-09-30,5.9998742717772,5.3913472659468,5.3871520096249,5.3176852501793,5.1474197330249
1966-10-31,5.7003298524561,5.2843598783687,5.2339631738742,5.2099054342106,5.1162144330647
1966-11-30,5.4376989417191,5.3539346160214,5.3340247338765,5.3077919199192,5.1953327999013
1966-12-30,5.0129123664085,4.7897510841685,4.8760223359405,4.7325558400465,4.6839680697507
1967-01-31,4.6114482260395,4.4933487141542,4.5654396373587,4.6265792758438,4.5513195273444
1967-02-28,4.6595405831714,4.6342106923295,4.7289765612541,4.7177453370448,4.6849639364629
1967-03-31,4.1401998911269,4.1260950340507,4.2349422757887,4.3304567243236,4.3648754287395
1967-04-28,4.0298664643889,4.3366377089102,4.5024328479676,4.6118002873053,4.6307785364907
1967-05-31,3.9608177797377,4.3212228894389,4.5161948321406,4.5945006495694,4.6793538833152
1967-06-30,5.0612264795378,4.9209553069989,5.0505150509172,5.1744968622471,5.2530761659189
1967-07-31,5.0960718595127,4.8698874032491,4.9519383257126,4.975986215196,5.020336995068
1967-08-31,5.259045692321,5.1482472274902,5.2116390056087,5.1809904511462,5.1864827844207
1967-09-29,5.3582401354168,5.1899845505478,5.2796608918341,5.2901455178782,5.214598351012
1967-10-31,5.5184445633106,5.5592301647566,5.530363913639,5.5242918477031,5.5625707628345
1967-11-30,5.8210920652583,5.5671743698262,5.5929355343659,5.5562243236453,5.6037549875001
1967-12-29,5.9436070509927,5.7012545466314,5.7087099738322,5.6893637084687,5.5892170759009
1968-01-31,5.4702395818646,5.313072362145,5.4032428847923,5.4357278891011,5.3915825159363
1968-02-29,5.5287375816739,5.3674755538459,5.577680336074,5.5055968659288,5.384630270076
1968-03-29,5.6855537307818,5.5038674293474,5.6847793468569,5.7150864474534,5.5397470604161
1968-04-30,5.9098506135931,5.6196973801961,5.8545368582167,5.8670236995767,5.6842397270175
1968-05-31,6.0567475747448,5.7847140280002,5.7874233636999,5.8096739748475,5.6369151231444
1968-06-28,5.9000705691831,5.5282485701668,5.5520099631818,5.5389263606011,5.3740206058914
1968-07-31,5.3948880307125,5.3205238246751,5.1017461493662,5.121384929446,5.0889754905017
1968-08-30,5.3624533071908,5.1304206245897,5.1171967372398,5.1106867478009,5.1678178432746
1968-09-30,5.3734864813548,5.3338189331981,5.1959024775047,5.1337223752643,5.1854722172286
1968-10-31,5.6252194811712,5.4799026638383,5.2774935651087,5.217117580814,5.313798503468
1968-11-29,5.8154385998142,5.5593449187845,5.3746549771569,5.3662340136099,5.4877498236355
1968-12-31,6.4869671834553,6.2943555515694,6.0556188790862,6.2580513607916,6.3289893447672
1969-01-31,6.0961731397791,6.1387824592688,5.9889346844754,5.8199115286756,6.0580244668559
1969-02-28,6.6515493408592,6.2956922199446,6.358246720458,6.1690449203498,6.2875062466732
1969-03-28,6.4887362837789,5.9957559047636,6.1487608860026,6.1151344467393,6.27252225137
1969-04-30,6.179119829257,6.0727577330542,6.1070054519236,5.9492691580344,6.2024431525898
1969-05-29,6.4801266995704,6.4649966382591,6.5074299649725,6.3715203554386,6.5284880423376
1969-06-30,7.3547966629063,7.0108834749612,7.0224049814415,6.7958999823423,6.8481899001772
1969-07-31,7.3382737195031,7.2569640256832,7.1129389860881,6.8427594913168,6.7756793668535
1969-08-29,7.6365113804367,7.2849468885011,7.185801050823,7.0151807678678,6.953346500768
1969-09-30,7.7991557826201,7.8131845802401,7.7690425670488,7.8295285748344,7.8607884268553
1969-10-31,7.3689935674794,7.2229311716002,7.1945518542893,7.2272797563967,7.1179120797298
1969-11-28,7.8831523244468,7.4583330806524,7.5137464778563,7.4673623499552,7.4162631855445
1969-12-31,8.0241153292788,8.1123660656285,8.1566433668206,8.1899792361288,7.9677069417216
1970-01-30,8.0000889723888,7.9850183122886,8.0591233949238,8.0822645884288,8.0611705801052
1970-02-27,6.9189435745367,7.0187690938127,7.0249531553783,7.1575426467383,7.1399921121476
1970-03-31,6.6060434829375,6.9065459117861,6.8577535376663,7.1297744363422,7.047474124202
1970-04-30,7.4872447306507,7.5754121845289,7.7304658856524,7.8098035093006,7.7364781622001
1970-05-29,7.4345880506483,7.7377687541802,7.6002407755542,7.6704476446363,7.6008984006446
1970-06-30,7.18720216879,7.448933412294,7.5654033402377,7.6232848245661,7.5377789240574
1970-07-31,6.8061890028294,7.1817214873979,7.3132451598219,7.4797067414458,7.3677152591815
1970-08-31,6.7957689435701,7.0080180179838,7.1870026167102,7.3589695629202,7.2498742588411
1970-09-30,6.5897963735043,6.5508834517331,6.8242428178845,6.9731701986618,7.0455920537161
1970-10-30,6.3199152870197,6.5060214660349,6.6995123039535,6.8469071658335,6.8720591067914
1970-11-30,5.0957094977953,5.3102278967527,5.6323838598823,5.8203727074043,5.9007091026395
1970-12-31,4.8825578502651,5.39884676468,5.7647467271778,5.8087490391009,5.9176545045634
1971-01-29,4.3098231732291,4.6430867265765,5.234382593598,5.5998179365764,5.6511238049389
1971-02-26,3.7714997910252,4.279581181232,4.8349961953776,5.151702920493,5.3019498504678
1971-03-31,3.7557590730734,4.14414324469,4.5095552715139,4.8143184659324,4.9761450110416
1971-04-30,4.5491480119855,5.214175566084,5.7043634219608,5.795261135487,5.9709537920843
1971-05-28,4.8892123006878,5.4102105789919,5.8445322613207,5.8371843121616,6.2039592348612
1971-06-30,6.0556786139084,6.2624852447398,6.6716850929268,6.6092610274112,6.7796422029701
1971-07-30,6.1100829610742,6.3108115828151,6.727390829983,6.8232080912036,6.8885960805439
1971-08-31,5.2669456278498,5.4442743128001,5.7073114324993,5.7976048197667,6.0200434862163
1971-09-30,5.2675702866897,5.3943072399847,5.6470473574315,5.7664020944826,5.9609728777806
1971-10-29,4.5857849671812,4.9574555868466,5.2050701509416,5.4273489928753,5.656535322963
1971-11-30,4.7392509003902,5.0568102470471,5.2810428576413,5.4941957732977,5.720006295386
1971-12-31,4.1790698507802,4.8256404757838,5.0763007612952,5.2004138472491,5.4251691403833
1972-01-31,4.1244747867788,4.8015922924217,5.3284064255023,5.4760989652421,5.7154138706815
1972-02-29,4.2881379701165,4.7656097469039,5.2424399050052,5.4375304417689,5.6610948299479
1972-03-30,4.934488187142,5.5237984617674,5.7756882668616,5.8711750235611,5.9954431464753
1972-04-28,4.5095538644561,5.1083570873133,5.5240359740913,5.6400635953115,5.7942899719503
1972-05-31,4.6273761811727,4.9436879568086,5.3774288307748,5.5565678302476,5.7111829166265
1972-06-30,5.2477260705229,5.4324533074656,5.6981633961264,5.8507912496238,5.9047398534609
1972-07-31,4.9464555458441,5.2443939102106,5.6630544798986,5.8577097759698,5.886794264148
1972-08-31,5.4819068419156,5.6303993541937,5.8879971789409,6.1128786316588,6.0786688518466
1972-09-29,5.6438685977391,5.7868106241555,5.9284578252447,6.0054256054975,6.0514400056717
1972-10-31,5.5368289727439,5.7538444252926,5.9329508468134,6.082844512921,6.0900998082276
1972-11-30,5.3924631634905,5.640489895783,5.8058134684164,6.0101947713085,6.004455395864
1972-12-29,5.5246687789353,5.9163958166108,5.9893807233396,6.0595629437906,6.1668970416957
1973-01-31,6.1439063582733,6.2085690443699,6.2766437798564,6.3710353479173,6.2986543649834
1973-02-28,6.4042765644136,6.5172535025419,6.5804846711031,6.6093500696552,6.5891644947523
1973-03-30,6.9300359340878,6.7990471368301,6.6960891173385,6.6317749222707,6.6470100430905
1973-04-30,6.7008996159177,6.6310195212626,6.6307827174795,6.5499372282554,6.5681881726019
1973-05-31,6.9441969351667,6.7287478328503,6.616516212008,6.5421834965358,6.5942866345016
1973-06-29,7.5563469852266,6.9640340489298,6.8792569987287,6.7102105560014,6.71672118274
1973-07-31,8.6260667544732,7.9606899245819,7.7925123885125,7.8311376960863,7.6391463198311
1973-08-31,8.3665657028439,7.6568808224407,7.2449497682923,7.1270751458311,7.0491246596985
1973-09-28,7.660035849606,6.958975353467,6.6034348652768,6.584169517433,6.5390659275823
1973-10-31,7.1217891238917,6.7213266538138,6.6397113577721,6.6715549773456,6.6317741976487
1973-11-30,7.4242941837858,6.6927917096143,6.6054374985029,6.5968040690536,6.6073448485786
1973-12-31,7.1243073728138,6.6888508813606,6.6306269187607,6.6570946496578,6.6821910118797
1974-01-31,6.8853407148282,6.6690444119538,6.7085191082036,6.7479346485046,6.7409976848031
1974-02-28,7.020538695973,6.814146700369,6.688555884399,6.7937237754948,6.8056380735544
1974-03-29,8.115268860399,7.6832263835664,7.5737449784569,7.4977389112685,7.4131820449377
1974-04-30,8.6702805334841,8.1472807816426,8.0571257565617,8.0070316993574,7.9365774770829
1974-05-31,8.3149169519901,7.9711569677981,7.936879836139,7.9002935496949,7.72874781725
1974-06-28,8.6083785413409,8.2704655699131,8.1390835781962,8.2130230756255,8.0739768863926
1974-07-31,8.657458003252,8.3666165827813,8.3206411820458,8.3343077838517,8.1864623194664
1974-08-30,9.6772852549256,8.6558348534057,8.4151270222184,8.3192627579927,8.37605318639
1974-09-30,7.8919557153592,8.0346057116513,7.8122463690851,7.8696365026749,7.8365339776892
1974-10-31,7.6411276871624,7.7027701584979,7.7213411536514,7.7642434697726,7.7730603197104
1974-11-29,7.5108097675126,7.1926947894469,7.3104205517529,7.3210655708901,7.3887558930026
1974-12-31,6.8753094587215,7.1692541458904,7.1447472304309,7.140983378561,7.0924065358483
1975-01-31,6.083261751161,6.6412597484084,6.8409044207822,7.0256407653345,7.1548647313492
1975-02-28,5.8621682772922,6.2026722022617,6.498813554112,6.6081593670821,6.9365237326923
1975-03-31,6.1899232095309,6.6843190316977,6.9719206972579,7.2039472791202,7.2931864769871
1975-04-30,6.6640721707158,7.3812292624071,7.7089677147283,7.850856442064,7.8498234361525
1975-05-30,5.9997492461149,6.7743337975894,7.0926251597692,7.2820742109097,7.4124258313106
1975-06-30,6.7009300428782,7.0607186161061,7.3374188269619,7.2911259940741,7.5967038978998
1975-07-31,7.1684709598141,7.5372987534613,7.7665739463873,7.729889769692,7.8333752632077
1975-08-29,7.2989023125022,7.646419549851,7.779115817147,7.8644597090922,7.9747286938613
1975-09-30,7.5307574560997,8.0042557631007,8.0157454864582,8.2514442000882,8.109907205942
1975-10-31,6.1493722402852,6.9078649268202,7.1085218814007,7.286851119453,7.5392745723696
1975-11-28,6.4200497568981,7.1325769236524,7.3185914280582,7.3504925525039,7.7048188004542
1975-12-31,5.9739618544442,6.6143824766045,6.947762747174,7.1186660455324,7.3544209447959
1976-01-30,5.5149904137092,6.3161002933762,6.871541182261,7.1626980001412,7.3790262747539
1976-02-27,6.0111483444372,6.6648541446,7.0415291279593,7.1896940186465,7.3319941734276
1976-03-31,5.9929318210613,6.615552138575,6.9315734286663,7.1599948649932,7.289362125552
1976-04-30,5.9816728461722,6.5611539530246,6.8727394284852,7.009463034416,7.2644170298384
1976-05-28,6.6473600779211,7.2156402808632,7.3944539536201,7.528087840145,7.6168612245236
1976-06-30,6.3419474148918,6.9159961189448,7.1040890634229,7.354774202422,7.4617449964529
1976-07-30,6.0179371263998,6.6531882443483,6.9034934996931,7.1580384660685,7.2656359637371
1976-08-31,5.8222530919037,6.4771609291705,6.6627647469466,6.9827672758152,7.1621576630839
1976-09-30,5.7220057203562,6.2218472555176,6.5667445416837,6.7271467180366,7.0058708192751
1976-10-29,5.423246189684,5.9542725178451,6.2304101734821,6.4719871531818,6.726625847467
1976-11-30,4.9148885335798,5.3256672777488,5.6039655423921,5.857226546233,6.0522388941267
1976-12-31,4.7676659362509,5.2992948856483,5.6821085365086,5.7711509097179,6.0894670928566
1977-01-31,5.5872096541537,6.0765138381935,6.4807477651837,6.7124962718272,6.7538466699839
1977-02-28,5.457797719685,5.9882030726171,6.4128279090988,6.7586522521592,6.8763996369397
1977-03-31,5.3518494397575,5.915028128191,6.3508519937893,6.6715293306206,6.8565772388158
1977-04-29,5.4259854171285,6.0010391079951,6.308499535505,6.709340169444,6.8304153558672
1977-05-31,5.6453807313379,6.081142411641,6.33226122488,6.6529869103146,6.7982117269037
1977-06-30,5.6094171758971,5.9715127543228,6.1720114522517,6.4632708082024,6.6153507754577
1977-07-29,6.118963462088,6.3716480592331,6.5120988579969,6.7817326422634,6.9069512663212
1977-08-31,6.2364841763417,6.4807177294387,6.617006950277,6.7623764690778,6.8406078982495
1977-09-30,6.4789511520507,6.6951338971945,6.7893146183007,6.8862921971565,6.992933419611
1977-10-31,6.7823799307856,7.0194063644737,7.1224274674183,7.2141113931655,7.2736797343403
1977-11-30,6.6253951550457,6.9831797712821,7.0491270036256,7.1226113112516,7.1987088618682
1977-12-30,6.8348153731234,7.0810151520542,7.1644625939685,7.3226064659542,7.4481111404254
1978-01-31,7.0700645193896,7.3261765957718,7.4048315075009,7.5366137704007,7.5889747422578
1978-02-28,7.133364535508,7.4213317896603,7.5583751753575,7.6605055111382,7.7244933191673
1978-03-31,7.16351619707,7.5513763307607,7.6414952369629,7.752130304165,7.7725478633998
1978-04-28,7.3517586738621,7.6075321881613,7.7620872382913,7.8264039378097,7.9052740110003
1978-05-31,7.7630791187909,7.9366601924733,7.9751263194668,8.0179172043935,8.1211576803747
1978-06-30,8.1936102267436,8.2894500372858,8.304780659662,8.304990006554,8.3111641180824
1978-07-31,8.0502908939514,8.2770527058243,8.250325035246,8.2101774807682,8.2463931063957
1978-08-31,8.2537990911626,8.2593046443762,8.160190051088,8.1730780051566,8.1875874880123
1978-09-29,8.5530021784014,8.4260999913379,8.2451732244941,8.2692499950896,8.2761356209699
1978-10-31,9.5060118171326,9.2347566024151,9.0619974718155,8.9984858960004,8.7192013186404
1978-11-30,9.7437405927731,9.2865751211323,8.8789850302008,8.6898609313614,8.5327879472196
1978-12-29,10.142213346259,9.6294210558371,9.3625888828413,9.0923254340134,9.0143866068316
1979-01-31,9.7808701391913,9.3687426708982,8.9234272025875,8.7071212338911,8.6994980167679
1979-02-28,9.9046080875558,9.605895420711,9.0321327359419,9.0265691516472,9.03456890629
1979-03-30,9.5783614288681,9.4323440923915,9.0402567073285,8.9444564219499,8.9149725939817
1979-04-30,9.7617201276098,9.6316479020303,9.1743342581514,9.0927994920322,9.0550724361805
1979-05-31,9.6208115796356,9.2757438401524,8.810234340811,8.8076399988878,8.6781287173232
1979-06-29,9.1072430881657,8.6327544618674,8.5261549089118,8.4918904801495,8.3416310555421
1979-07-31,9.4156865803638,9.0472254291986,8.792404056907,8.7102298225091,8.5840358087429
1979-08-31,10.053546029451,9.5475436104498,9.2193225587118,9.0431381414485,8.8509670906677
1979-09-28,10.580923162079,9.7695139828373,9.4961871299301,9.214018898423,9.0904161964325
1979-10-31,12.419624567164,11.638402881471,11.220627133079,10.816694155224,10.61437105283
1979-11-30,11.182770187221,10.9661248272,10.151289477813,9.9585075311581,9.9661698931797
1979-12-31,11.156473688965,10.836421412756,10.373996437164,10.114692156113,9.9572315549245
1980-01-31,11.614955395846,11.367369111143,10.77834503166,10.691601120183,10.590300823601
1980-02-29,14.386860789131,13.678717402832,13.248403356151,12.672703411987,12.198075802496
1980-03-31,14.879870597269,13.982430418207,13.016066998077,12.279614513952,12.235968411635
1980-04-30,10.374664957668,10.513088761833,10.181193908914,10.015635420817,10.172355950763
1980-05-30,8.524933629016,8.7597725592149,9.0708345979818,9.2738507857096,9.5819675365099
1980-06-30,8.2144023865158,8.742293427154,9.0359923948876,9.1596910957586,9.3989402644319
1980-07-31,8.9034317507218,9.471021230943,9.7340249535557,9.7308305866265,10.075969182564
1980-08-29,11.014039238519,11.1312836968,11.23105408766,11.166499099323,11.277681566569
1980-09-30,11.751495954488,11.704571754645,11.575533040205,11.600991458781,11.502048519077
1980-10-31,12.955730363117,12.620227771103,12.331699974864,12.093672151422,12.250774940775
1980-11-28,14.148417718019,13.123996114941,12.824062849241,12.517542296308,12.569315251521
1980-12-31,12.811326204756,12.391842197189,11.974686911021,11.976597508286,11.878833388043
1981-01-30,13.490539135352,12.537197173912,12.249256233124,12.187332191674,12.259708188546
1981-02-27,14.04146854147,13.169898555345,13.208678949285,13.053638335215,13.012575167766
1981-03-31,12.60317975365,12.620892346992,12.634050585675,12.731541797179,12.854390799788
1981-04-30,14.510944452045,14.280051562025,13.768067156814,13.887204645644,13.737097708724
1981-05-29,14.395372830707,13.792497796751,13.491601937425,13.365577536689,13.10734353128
1981-06-30,13.905506053833,13.987683034331,13.554229305836,13.80826529263,13.227970938363
1981-07-31,15.34921566869,15.13611347517,14.399791109125,14.316416806324,14.011902133683
1981-08-31,15.811565660909,15.639311396437,15.557441633551,14.901872023022,14.759202525225
1981-09-30,15.433053024544,15.592224118283,15.529138724991,15.823724720926,15.001366733319
1981-10-30,13.799493266811,13.961120780345,14.042896126357,14.290652212503,14.268702591129
1981-11-30,11.052231496085,11.576316156835,12.525088915373,12.255956505807,12.191105919686
1981-12-31,12.899610737756,13.207524777373,13.475199660476,13.55612760369,13.437665726078
1982-01-29,13.560135106976,13.437911816467,13.71169924045,13.779728851601,13.615481513255
1982-02-26,13.733397723567,13.702444674374,13.566809625436,13.574662277308,13.425763051327
1982-03-31,13.656610326598,13.822430450834,13.876056068029,13.91115232901,13.54401586464
1982-04-30,13.341378096856,13.476719488948,13.400696977086,13.282922543678,13.128740406715
1982-05-28,12.707680849947,12.977405422792,13.170023329639,13.095580782044,13.12799588291
1982-06-30,13.962879075435,14.063977829943,14.205262766035,13.827750854556,14.022093706051
1982-07-30,12.272544346961,12.793523352046,12.998882003023,12.783853621579,13.190315165265
1982-08-31,11.234516755383,11.619840663922,12.149241629124,12.447327601394,12.387180735962
1982-09-30,10.202543384569,10.957468629339,11.164951812476,11.133385970422,11.410716565888
1982-10-29,9.3712554829264,9.921046097012,10.53369989336,10.270785126869,10.348915134314
1982-11-30,9.210932045848,9.7001683461419,10.172767728125,10.605770127409,10.456102062866
1982-12-31,8.4907964356377,9.2695630193756,9.8343613775358,10.152504507482,10.267158026685
1983-01-31,8.7118613875006,9.3576799663802,10.020079088866,10.000308917406,10.464257842788
1983-02-28,8.4535640017576,9.1345324401177,9.5261157195675,9.9237743706809,10.042891830155
1983-03-31,9.1194336826097,9.6688823727421,10.006968085016,9.9564824103076,10.391100767478
1983-04-29,8.6153936085931,9.205194252381,9.5571553332031,9.7216699559363,10.022297379311
1983-05-31,9.2283627111425,9.7909046360231,10.039633132826,10.335582241925,10.556200935845
1983-06-30,9.3988790998145,10.036083444771,10.168502403932,10.413565985702,10.749045009251
1983-07-29,10.191458171411,10.689291904518,10.949027369026,11.388992573854,11.522356048129
1983-08-31,10.29334722443,10.843834855703,11.132750748524,11.502333342568,11.741256403206
1983-09-30,9.6490013428109,10.272562911291,10.65705400909,10.770356614349,11.277166617234
1983-10-31,9.5056446235796,10.323609054045,10.763286234925,11.057427686479,11.224593076504
1983-11-30,9.651624898671,10.39454035593,10.668287199111,11.083902073347,11.114442573421
1983-12-30,9.802884898165,10.52854956323,10.743907284125,11.166764930354,11.360482778031
1984-01-31,9.5356139964542,10.337268945084,10.594668398938,10.936649209899,11.157161474261
1984-02-29,9.9177517213225,10.737657924735,10.998706573018,11.324069340695,11.494827249577
1984-03-30,10.637605218691,11.272819595732,11.553000979369,11.873290633316,12.022610694721
1984-04-30,10.706019338994,11.583079906951,11.771384851061,12.046415205835,12.29274371966
1984-05-31,11.892530278832,12.627704206914,12.945792816121,13.117545426048,13.400340163957
1984-06-29,11.919360317674,12.770389913265,13.108308957359,13.210778349234,13.350189321881
1984-07-31,11.556071074775,12.228208682715,12.313320376502,12.401738567025,12.529123314661
1984-08-31,11.748767360234,12.167937735044,12.249382459218,12.391897783886,12.462883381
1984-09-28,11.04742241351,11.730108538538,11.910565980563,12.101215957487,12.161673607055
1984-10-31,10.120172834309,10.821782064354,11.093106798745,11.215628879584,11.27083030344
1984-11-30,9.4780396225468,10.230491169978,10.597929011571,10.982971693318,11.038977500946
